MATR_ALUNO,ANO,PERIODO,n_disciplinas_anteriores,taxa_aprovacao_historica,n_reprovacoes_historico,disciplina_ja_cursada,n_vezes_disciplina,MEDIA_FINAL_PRED,NUM_FALTAS_PRED,disc_1,disc_2,disc_3,disc_4,disc_5,TARGET
107,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,REPROVADO
108,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
108,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
108,2015,1,2,0.5,1,True,1,42.38128906223413,11.33237093751566,0,1,0,0,0,REPROVADO
108,2016,1,3,0.3333333333333333,2,True,2,23.45174014656367,15.263202806217848,0,0,0,1,0,REPROVADO
108,2013,1,4,0.25,3,False,0,56.156948412698426,7.186531475347548,0,0,0,0,1,APROVADO
109,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
109,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
109,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
109,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
109,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
109,2013,1,5,0.4,3,True,1,33.178398439888745,10.731124098124099,0,0,0,0,1,REPROVADO
109,2013,2,5,0.4,3,True,1,14.891111430880276,20.051846153846153,0,0,0,0,1,REPROVADO
110,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
110,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
110,2014,1,0,0.5,0,False,0,53.65434488587278,18.56984398492244,0,0,0,1,0,APROVADO
110,2013,1,5,0.4,1,True,1,53.13895163328031,5.014569270837368,0,0,0,0,1,APROVADO
111,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,REPROVADO
111,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
111,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
111,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
111,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,REPROVADO
112,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,REPROVADO
112,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
112,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
112,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
112,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,REPROVADO
113,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
113,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
113,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
113,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
113,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
114,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
114,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
114,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
114,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
114,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
114,2016,1,5,0.6,2,True,1,74.52129498089373,4.506512015003841,0,0,0,1,0,APROVADO
114,2013,1,6,0.6666666666666666,2,True,1,61.155607142857164,2.916761904761905,0,0,0,0,1,APROVADO
115,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
115,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
115,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
115,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
115,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
116,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
116,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
116,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
116,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
116,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
116,2013,1,5,0.2,4,True,1,30.743982299255755,7.008045454545454,0,0,0,0,1,REPROVADO
116,2013,2,5,0.2,4,True,1,34.93635588205261,15.49976780626781,0,0,0,0,1,APROVADO
117,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
117,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
117,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
117,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
117,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
117,2013,1,5,0.8,1,True,1,63.99459309209309,2.8207671685040094,0,0,0,0,1,APROVADO
118,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
118,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
118,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
118,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,APROVADO
118,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
118,2013,2,5,0.2,4,True,1,64.77065079365079,8.77610990860991,0,0,1,0,0,APROVADO
118,2013,1,5,0.2,4,True,1,9.545314847760082,26.967975709475716,0,0,0,1,0,REPROVADO
118,2017,1,7,0.42857142857142855,4,True,1,23.573396825396827,4.10263492063492,0,0,0,1,0,REPROVADO
118,2013,1,8,0.375,5,True,2,40.38502206512623,11.399632034632033,0,0,0,0,1,REPROVADO
118,2013,2,9,0.4444444444444444,5,True,1,69.96627777777776,10.14048605098605,0,0,0,0,1,APROVADO
119,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
119,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
119,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
119,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
119,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
119,2013,1,5,0.8,1,True,1,63.99459309209309,2.8207671685040094,0,0,0,0,1,APROVADO
120,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
120,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
120,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
120,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
120,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
121,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
121,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
121,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
121,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
121,2014,2,0,0.5,0,False,0,60.418385600614684,12.420161031626412,0,0,0,1,0,REPROVADO
121,2013,1,5,0.6,2,True,1,58.468172198172205,3.264902116402116,0,0,0,0,1,APROVADO
122,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,REPROVADO
122,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
122,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
122,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
122,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,REPROVADO
123,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
123,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
123,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
123,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
123,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
124,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
124,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
124,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
124,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
124,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
124,2013,1,5,0.8,1,True,1,63.99459309209309,2.8207671685040094,0,0,0,0,1,APROVADO
125,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
125,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
125,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
125,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
125,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
126,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,REPROVADO
126,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
126,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
126,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
126,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,REPROVADO
127,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
127,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
127,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
127,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
127,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
127,2013,1,5,0.8,1,True,1,63.99459309209309,2.8207671685040094,0,0,0,0,1,APROVADO
128,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
128,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
128,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
128,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
128,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
128,2013,1,5,0.4,3,True,1,33.178398439888745,10.731124098124099,0,0,0,0,1,REPROVADO
129,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
129,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
130,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,REPROVADO
130,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
130,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
130,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
130,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,REPROVADO
131,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
131,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
131,2016,1,0,0.5,0,False,0,36.96464602392806,17.302034410229172,0,1,0,0,0,REPROVADO
131,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
131,2013,1,5,0.8,1,True,1,65.2200973282997,4.930090959424047,0,0,0,1,0,APROVADO
131,2013,1,6,0.6666666666666666,1,True,2,65.1649118936619,1.0708903318903311,0,0,0,0,1,APROVADO
132,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,REPROVADO
132,2014,2,0,0.5,0,False,0,74.23214092112535,11.730728527869097,1,0,0,0,0,REPROVADO
132,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
132,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
132,2014,2,0,0.5,0,False,0,62.715878293866396,9.494377064801938,0,0,1,0,0,REPROVADO
132,2013,1,5,0.0,5,True,1,2.8977777777777773,46.219539682539676,0,0,0,1,0,REPROVADO
132,2014,2,5,0.0,5,True,1,1.4861531845061255,61.85531216931219,0,0,0,1,0,REPROVADO
132,2013,1,5,0.0,5,True,1,15.883340909090908,52.32570370370369,0,0,0,0,1,REPROVADO
132,2014,2,5,0.0,5,True,1,6.4471237694767085,12.84787061087061,0,0,0,0,1,REPROVADO
133,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
133,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
133,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
133,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
133,2016,1,0,0.5,0,False,0,59.76447384281416,6.883869117424191,0,0,0,1,0,REPROVADO
133,2013,1,5,0.6,2,True,1,58.468172198172205,3.264902116402116,0,0,0,0,1,REPROVADO
134,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
134,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
134,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
134,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
134,2013,1,5,0.8,1,True,1,63.99459309209309,2.8207671685040094,0,0,0,0,1,APROVADO
135,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
135,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
135,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
135,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
135,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
136,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
136,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
136,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
136,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
136,2014,2,0,0.5,0,False,0,60.418385600614684,12.420161031626412,0,0,0,1,0,APROVADO
136,2013,1,5,0.8,1,True,1,63.99459309209309,2.8207671685040094,0,0,0,0,1,APROVADO
137,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,REPROVADO
137,2013,2,0,0.5,0,False,0,64.27774497267146,23.435133860524004,1,0,0,0,0,REPROVADO
137,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
137,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
137,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,REPROVADO
137,2013,1,5,0.0,5,True,1,2.8977777777777773,46.219539682539676,0,0,0,1,0,REPROVADO
137,2013,1,5,0.0,5,True,1,15.883340909090908,52.32570370370369,0,0,0,0,1,REPROVADO
137,2013,2,5,0.0,5,True,1,8.137092217695157,52.938396825396815,0,0,0,0,1,REPROVADO
137,2014,2,8,0.0,8,True,2,4.528342685092685,11.783833333333334,0,0,0,0,1,REPROVADO
138,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
138,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
138,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
138,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
138,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
138,2013,1,5,0.4,3,True,1,33.178398439888745,10.731124098124099,0,0,0,0,1,REPROVADO
138,2013,2,5,0.4,3,True,1,14.891111430880276,20.051846153846153,0,0,0,0,1,REPROVADO
139,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
139,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
139,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
139,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
139,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,REPROVADO
141,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
141,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
141,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
141,2014,2,0,0.5,0,False,0,60.418385600614684,12.420161031626412,0,0,0,1,0,APROVADO
142,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
142,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
143,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
143,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
143,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
143,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
143,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
143,2013,1,5,0.4,3,True,1,25.765776992804923,22.27900584600584,0,0,0,1,0,REPROVADO
143,2013,2,5,0.4,3,True,1,41.32913749337719,12.377109945609948,0,0,0,1,0,REPROVADO
143,2014,2,5,0.4,3,True,1,45.120823019150336,14.212840528660742,0,0,0,1,0,REPROVADO
143,2013,1,8,0.375,5,True,2,40.38502206512623,11.399632034632033,0,0,0,0,1,REPROVADO
143,2013,2,9,0.3333333333333333,6,True,2,54.58565151515151,13.196396825396823,0,0,0,0,1,APROVADO
144,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
144,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
144,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
144,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
144,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
145,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
145,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
145,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
145,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
145,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
146,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
146,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
146,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
146,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,APROVADO
146,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
146,2013,1,5,0.4,3,True,1,25.765776992804923,22.27900584600584,0,0,0,1,0,REPROVADO
146,2013,2,5,0.4,3,True,1,41.32913749337719,12.377109945609948,0,0,0,1,0,APROVADO
146,2013,1,5,0.4,3,True,1,33.178398439888745,10.731124098124099,0,0,0,0,1,REPROVADO
146,2013,2,8,0.5,4,True,2,81.16049999999996,14.064333333333325,0,0,0,0,1,APROVADO
147,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
147,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
147,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
147,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
147,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
147,2013,1,5,0.4,3,True,1,25.765776992804923,22.27900584600584,0,0,0,1,0,REPROVADO
147,2013,1,5,0.4,3,True,1,33.178398439888745,10.731124098124099,0,0,0,0,1,REPROVADO
147,2013,2,7,0.42857142857142855,4,True,2,23.777971597938233,7.86196854996855,0,0,0,0,1,APROVADO
148,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
148,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
148,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
148,2014,1,0,0.5,0,False,0,39.30623260578766,18.298487000439444,0,1,0,0,0,REPROVADO
148,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
148,2013,1,5,0.6,2,True,1,43.0441953058145,12.854233576066665,0,0,0,1,0,REPROVADO
148,2013,1,6,0.5,3,True,2,61.587463364181396,6.994230818207132,0,0,0,0,1,APROVADO
149,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
149,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
149,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
149,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
149,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
149,2013,1,5,0.8,1,True,1,63.99459309209309,2.8207671685040094,0,0,0,0,1,APROVADO
150,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
150,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,APROVADO
150,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
150,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,APROVADO
150,2013,1,0,0.5,0,False,0,60.37452032128607,19.011270365930955,0,0,0,0,1,APROVADO
151,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
151,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
151,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,REPROVADO
151,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
151,2015,1,0,0.5,0,False,0,40.207075718891694,20.97951869461151,0,1,0,0,0,REPROVADO
151,2013,1,5,0.4,3,True,1,59.89450793650794,10.754280459003315,0,0,1,0,0,APROVADO
151,2013,1,5,0.4,3,True,1,25.765776992804923,22.27900584600584,0,0,0,1,0,REPROVADO
151,2013,1,7,0.42857142857142855,4,True,2,39.28554052782823,5.975659544159545,0,0,0,0,1,REPROVADO
151,2013,2,8,0.375,5,True,3,54.793581048581046,13.165693121693119,0,0,0,0,1,APROVADO
152,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
152,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
152,2013,2,0,0.5,0,False,0,34.28442127800324,18.467629189871733,0,1,0,0,0,APROVADO
152,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
152,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
152,2013,1,5,0.6,2,True,1,58.468172198172205,3.264902116402116,0,0,0,0,1,APROVADO
153,2013,1,0,0.5,0,False,0,73.83869256791992,10.427194349869195,1,0,0,0,0,APROVADO
153,2013,1,0,0.5,0,False,0,36.25337273310327,13.990017880138263,0,1,0,0,0,REPROVADO
153,2014,2,0,0.5,0,False,0,30.718463609539413,14.440947582967189,0,1,0,0,0,REPROVADO
153,2013,1,0,0.5,0,False,0,64.50490932443996,13.622434271092244,0,0,1,0,0,APROVADO
153,2013,1,0,0.5,0,False,0,36.322895370727025,21.20370569961324,0,0,0,1,0,REPROVADO
